time,cpu-clock,context-switches,cpu-migrations,page-faults,user,nice,system,idle,iowait,irq,softirq,steal
1522214454.0,16021.6,79,0,42,958533,455,53416,114615358,22711,0,354,109935
1522214455.0,16020.6,88,3,85,958739,455,53419,114616796,22711,0,354,109935
1522214456.0,16032.6,77,1,219,958946,455,53421,114618235,22711,0,354,109936
1522214457.1,16018.7,110,0,51,959153,455,53422,114619674,22711,0,354,109937
1522214458.1,16031.8,75,2,203,959359,455,53424,114621111,22711,0,354,109937
1522214459.1,16011.4,72,1,26,959565,455,53426,114622544,22711,0,354,109937
1522214460.1,16031.5,76,2,203,959771,455,53427,114623979,22711,0,354,109938
1522214461.2,16029.1,106,3,217,959978,455,53429,114625415,22711,0,354,109938
1522214462.2,16044.8,81,1,202,960186,455,53431,114626863,22711,0,354,109939
1522214463.2,16047.1,83,0,44,960395,455,53435,114628319,22711,0,354,109940
1522214464.3,16020.6,109,1,10,960605,455,53438,114629780,22711,0,354,109944
1522214465.3,16035.2,85,1,205,960813,455,53441,114631228,22711,0,354,109945
1522214466.4,16030.6,74,3,220,961021,455,53444,114632673,22711,0,354,109946
1522214467.4,16018.5,106,1,22,961231,455,53447,114634130,22711,0,354,109949
1522214468.4,16030.1,108,3,219,961437,455,53448,114635566,22711,0,354,109950
1522214469.5,16025.3,88,4,174,961644,455,53451,114637011,22711,0,354,109950
1522214470.5,16029.8,88,2,202,961851,455,53453,114638451,22711,0,354,109952
1522214471.5,16029.2,76,1,216,962058,455,53454,114639888,22711,0,354,109952
1522214472.6,16028.8,111,3,203,962265,455,53456,114641330,22711,0,354,109953
1522214473.6,16031.9,84,3,239,962471,455,53458,114642763,22711,0,354,109953
1522214474.6,16017.1,73,0,10,962677,455,53459,114644197,22711,0,354,109954
1522214475.6,16030.2,78,2,203,962884,455,53462,114645639,22711,0,354,109955
1522214476.7,16032.8,113,3,203,963091,455,53464,114647081,22711,0,354,109955
1522214477.7,16024.8,85,2,138,963298,455,53466,114648523,22711,0,354,109956
1522214478.7,16018.3,94,0,58,963504,455,53468,114649956,22711,0,354,109957
1522214479.8,16016.4,71,2,10,963710,455,53470,114651392,22711,0,354,109958
1522214480.8,16017.0,105,2,27,963916,455,53472,114652827,22711,0,354,109958
1522214481.8,16011.0,70,2,10,964122,455,53474,114654265,22711,0,355,109959
1522214482.9,16030.0,88,4,203,964329,455,53476,114655706,22711,0,355,109959
1522214483.9,16013.6,88,2,43,964536,455,53479,114657146,22711,0,355,109961
1522214484.9,16025.3,112,1,10,964745,455,53482,114658600,22711,0,355,109962
1522214486.0,16031.8,79,3,219,964953,455,53485,114660049,22711,0,355,109964
1522214487.0,16033.3,76,2,10,965162,455,53487,114661501,22711,0,355,109966
1522214488.0,16029.6,80,2,203,965371,455,53490,114662952,22711,0,355,109968
1522214489.1,16015.8,108,0,22,965577,455,53492,114664390,22711,0,355,109969
1522214490.1,16032.3,78,1,203,965784,455,53494,114665832,22711,0,355,109970
1522214491.2,16169.7,82,0,28,965993,455,53498,114667281,22711,0,355,109972
1522214492.2,16089.3,100,4,171,966203,455,53501,114668746,22711,0,355,109974
1522214493.2,16028.8,95,1,207,966414,455,53505,114670207,22711,0,355,109976
1522214494.3,16036.0,80,1,203,966623,455,53507,114671658,22711,0,355,109978
1522214495.3,16026.5,79,0,10,966831,455,53511,114673109,22711,0,355,109981
1522214496.4,16035.9,110,3,218,967039,455,53512,114674547,22711,0,355,109982
1522214497.4,16029.7,97,2,202,967244,455,53515,114675984,22711,0,355,109983
1522214498.4,16030.4,79,2,216,967449,455,53516,114677417,22711,0,355,109983
1522214499.4,16019.3,73,1,77,967655,455,53518,114678850,22711,0,355,109983
1522214500.5,16027.7,110,2,203,967860,455,53519,114680283,22711,0,355,109983
1522214501.5,16029.2,91,3,217,968065,455,53522,114681718,22711,0,355,109984
1522214502.5,16026.3,80,1,173,968270,455,53524,114683151,22711,0,355,109984
1522214503.5,16019.0,82,1,48,968476,455,53526,114684589,22711,0,355,109984
1522214504.6,16020.6,105,0,95,968681,455,53527,114686020,22711,0,355,109984
1522214505.6,16029.8,76,3,217,968886,455,53529,114687453,22711,0,355,109985
1522214506.6,16029.8,76,1,203,969092,455,53530,114688887,22711,0,355,109985
1522214507.7,16018.8,78,1,10,969298,455,53533,114690328,22711,0,355,109986
1522214508.7,16014.0,107,0,24,969504,455,53535,114691767,22711,0,355,109987
1522214509.7,16025.4,82,2,173,969709,455,53536,114693199,22711,0,355,109987
1522214510.7,16029.3,78,2,215,969914,455,53538,114694632,22711,0,355,109988
1522214511.8,16028.7,76,2,203,970121,455,53540,114696074,22711,0,355,109989
1522214512.8,16021.5,108,2,85,970326,455,53542,114697507,22711,0,355,109989
1522214513.8,16018.3,84,2,56,970533,455,53544,114698947,22711,0,355,109989
1522214514.9,16027.6,88,3,174,970740,455,53546,114700388,22711,0,355,109990
1522214515.9,16030.3,78,2,216,970947,455,53549,114701831,22711,0,355,109991
1522214516.9,16015.5,112,2,10,971154,455,53551,114703270,22711,0,355,109993
1522214518.0,16026.2,77,4,188,971360,455,53553,114704705,22711,0,355,109994
1522214519.0,16028.4,83,1,202,971566,455,53554,114706140,22711,0,355,109994
1522214520.0,16029.8,77,3,203,971771,455,53556,114707574,22711,0,355,109995
1522214521.0,16016.9,106,1,25,971977,455,53558,114709009,22711,0,355,109995
1522214522.1,16017.3,75,1,25,972182,455,53560,114710441,22711,0,355,109996
1522214523.1,16029.8,84,3,237,972390,455,53563,114711888,22711,0,355,109996
1522214524.1,16017.2,84,2,10,972598,455,53566,114713333,22711,0,355,109997
1522214525.2,16151.8,122,0,10,972808,455,53569,114714796,22711,0,355,109999
1522214526.2,16028.3,76,2,26,973015,455,53572,114716246,22711,0,355,110003
1522214527.2,16025.6,102,3,174,973222,455,53574,114717687,22711,0,355,110004
1522214528.3,16014.9,110,1,25,973427,455,53577,114719124,22711,0,355,110007
1522214529.3,16029.0,81,1,203,973632,455,53578,114720556,22711,0,355,110007
1522214530.3,16017.8,73,1,74,973837,455,53580,114721988,22711,0,355,110007
1522214531.4,16029.3,74,1,219,974042,455,53582,114723422,22711,0,355,110007
1522214532.4,16017.0,117,2,16,974247,455,53584,114724853,22711,0,355,110007
1522214533.4,16028.4,105,2,233,974452,455,53585,114726285,22711,0,355,110007
1522214534.4,16017.0,79,1,29,974657,455,53586,114727716,22711,0,355,110008
1522214535.5,16028.2,83,4,203,974862,455,53588,114729151,22711,0,355,110008
1522214536.5,16015.4,104,2,44,975068,455,53590,114730586,22711,0,355,110009
1522214537.5,16041.3,82,3,203,975277,455,53593,114732046,22711,0,355,110010
1522214538.6,16019.8,72,2,24,975485,455,53597,114733498,22711,0,355,110013
1522214539.6,16017.9,77,0,10,975693,455,53598,114734950,22711,0,355,110014
1522214540.6,16028.8,114,2,221,975898,455,53600,114736383,22711,0,355,110014
1522214541.7,16029.5,97,1,203,976104,455,53601,114737816,22711,0,355,110015
1522214542.7,16026.5,78,3,174,976309,455,53603,114739249,22711,0,355,110015
1522214543.7,16057.7,94,4,206,976515,455,53604,114740684,22711,0,355,110015
1522214544.7,16016.8,121,0,10,976720,455,53606,114742117,22711,0,355,110016
1522214545.8,16029.7,74,3,220,976926,455,53608,114743558,22711,0,355,110016
1522214546.8,16021.1,69,0,136,977132,455,53610,114744993,22711,0,355,110017
1522214547.8,16029.5,74,2,202,977338,455,53612,114746432,22711,0,355,110017
1522214548.9,16016.4,105,2,26,977542,455,53614,114747863,22711,0,355,110018
1522214549.9,16015.5,90,2,10,977748,455,53616,114749296,22711,0,355,110018
1522214550.9,16029.2,76,3,220,977954,455,53618,114750737,22711,0,355,110019
1522214551.9,16020.5,79,2,126,978160,455,53620,114752171,22711,0,355,110020
1522214553.0,16029.1,108,1,203,978365,455,53621,114753607,22711,0,355,110020
1522214554.0,16018.3,79,2,98,978570,455,53623,114755038,22711,0,355,110020
1522214555.0,16029.9,92,3,203,978775,455,53625,114756472,22711,0,355,110021
1522214556.1,16017.1,73,0,33,978982,455,53627,114757912,22711,0,355,110021
1522214557.1,16027.9,109,1,10,979188,455,53629,114759345,22711,0,355,110022
1522214558.1,16030.8,106,2,203,979394,455,53631,114760782,22711,0,355,110022
1522214559.1,16019.9,71,1,94,979600,455,53633,114762215,22711,0,355,110022
1522214560.2,16029.7,77,1,202,979807,455,53634,114763654,22711,0,355,110023
1522214561.2,16040.9,86,2,160,980015,455,53637,114765102,22711,0,355,110023
1522214562.2,16034.1,79,3,203,980222,455,53639,114766543,22711,0,355,110025
1522214563.3,16025.5,87,2,194,980429,455,53641,114767984,22711,0,355,110025
1522214564.3,16031.1,103,1,203,980635,455,53643,114769421,22711,0,355,110026
1522214565.3,16024.1,84,1,113,980841,455,53645,114770859,22712,0,355,110027
1522214566.3,16026.7,95,4,218,981047,455,53647,114772292,22712,0,355,110027
1522214567.4,16018.8,93,0,10,981253,455,53649,114773725,22712,0,355,110027
1522214568.4,16031.3,110,3,218,981459,455,53650,114775160,22712,0,355,110028
1522214569.4,16020.7,71,1,10,981664,455,53651,114776592,22712,0,355,110028
1522214570.5,16029.4,89,1,203,981872,455,53654,114778036,22712,0,355,110029
1522214571.5,16030.8,80,3,219,982078,455,53656,114779471,22712,0,356,110029
1522214572.5,16029.5,108,1,203,982285,455,53658,114780912,22712,0,356,110030
1522214573.6,16016.8,79,0,44,982491,455,53661,114782351,22712,0,356,110031
1522214574.6,16017.0,78,0,10,982698,455,53663,114783788,22712,0,356,110032
1522214575.6,16032.4,97,2,212,982905,455,53665,114785228,22712,0,356,110033
1522214576.6,16032.9,112,1,211,983113,455,53667,114786677,22712,0,356,110034
1522214577.7,16018.0,73,0,44,983320,455,53669,114788116,22712,0,356,110035
1522214578.7,16029.9,82,2,216,983526,455,53671,114789550,22712,0,356,110035
1522214579.7,16014.4,79,0,10,983732,455,53673,114790985,22712,0,356,110037
1522214580.8,16027.1,119,4,192,983940,455,53676,114792429,22712,0,356,110037
1522214581.8,16011.9,99,2,10,984147,455,53678,114793870,22712,0,356,110039
1522214582.8,16033.7,79,1,203,984354,455,53680,114795310,22712,0,356,110040
1522214583.9,16078.3,79,0,42,984563,455,53683,114796764,22712,0,356,110042
1522214584.9,16036.2,112,2,203,984770,455,53685,114798207,22712,0,356,110043
1522214585.9,16031.7,92,2,221,984977,455,53687,114799648,22712,0,356,110044
1522214587.0,16003.5,73,1,10,985186,455,53691,114801102,22712,0,356,110046
1522214588.0,16102.9,93,4,174,985394,455,53694,114802550,22712,0,356,110047
1522214589.0,16039.2,117,3,210,985601,455,53695,114803989,22712,0,356,110047
1522214590.1,16033.3,74,3,203,985808,455,53698,114805432,22712,0,356,110048
1522214591.1,16034.0,89,2,26,986017,455,53701,114806884,22712,0,356,110049
1522214592.2,16026.8,77,1,10,986225,455,53704,114808330,22712,0,356,110050
1522214593.2,16053.9,94,0,150,986434,455,53706,114809782,22712,0,356,110052
1522214594.2,16033.4,72,2,203,986641,455,53709,114811225,22712,0,356,110052
1522214595.3,15995.7,82,2,12,986850,455,53712,114812675,22712,0,356,110054
1522214596.3,16035.5,140,3,219,987058,455,53715,114814125,22712,0,356,110055
1522214597.3,16018.5,76,0,10,987265,455,53718,114815563,22712,0,356,110056
1522214598.4,16017.7,75,0,28,987472,455,53720,114817009,22712,0,356,110057
1522214599.4,16029.1,76,1,202,987678,455,53722,114818444,22712,0,356,110058
1522214600.4,16017.2,103,0,10,987884,455,53724,114819878,22712,0,356,110058
1522214601.5,16028.9,3380,675,126991,987946,455,53789,114821386,22712,0,356,110058
1522214602.5,16028.8,2163,27,16547,987986,455,53886,114822896,22712,0,356,110063
1522214603.5,16038.8,9314,5,127743,988261,455,53925,114824258,22712,0,356,110066
1522214604.6,15998.0,15918,0,131066,988538,455,53961,114825598,22712,0,356,110066
1522214605.6,16028.4,5666,4,74984,988744,455,53983,114827019,22712,0,356,110068
1522214606.6,16034.6,1551,4,203,988847,455,53994,114828514,22740,0,356,110069
1522214607.7,16019.2,1247,3,10,988951,455,54003,114830022,22762,0,356,110069
1522214608.7,16030.2,977,3,209,989055,455,54012,114831552,22762,0,356,110069
1522214609.7,16029.1,919,1,203,989157,455,54019,114833081,22762,0,356,110070
1522214610.7,16029.9,933,3,203,989261,455,54027,114834608,22762,0,356,110070
1522214611.8,16016.7,944,2,10,989365,455,54036,114836142,22762,0,356,110070
1522214612.8,16038.2,2267,6,203,989469,455,54050,114837578,22850,0,356,110071
1522214613.8,16047.1,1750,8,325,989573,455,54064,114839058,22904,0,356,110072
1522214614.9,16029.9,957,3,203,989676,455,54072,114840589,22904,0,356,110072
1522214615.9,16010.7,906,0,10,989779,455,54080,114842118,22904,0,356,110073
1522214616.9,16031.4,972,1,203,989883,455,54086,114843650,22904,0,356,110073
1522214618.0,16029.4,974,1,211,989987,455,54095,114845177,22904,0,357,110073
1522214619.0,16018.6,921,1,44,990090,455,54102,114846704,22904,0,357,110073
1522214620.0,16028.2,651,3,2840,990198,455,54142,114848194,22904,0,357,110074
1522214621.0,16019.0,968,0,44,990301,455,54147,114849721,22904,0,357,110074
1522214622.1,16019.3,925,2,90,990404,455,54155,114851253,22904,0,357,110074
1522214623.1,16030.8,954,3,221,990507,455,54162,114852781,22904,0,357,110074
1522214624.1,16023.4,3785,694,128244,990582,455,54196,114854311,22904,0,357,110075
1522214625.1,16029.1,110,2,203,990685,455,54197,114855845,22904,0,357,110075
1522214626.2,16031.0,74,1,203,990788,455,54199,114857379,22904,0,357,110075
1522214627.2,16043.0,72,0,130,990892,455,54201,114858924,22904,0,357,110075
1522214628.2,16028.9,105,1,203,990995,455,54203,114860464,22904,0,357,110075
1522214629.2,16031.9,76,1,211,991099,455,54204,114862004,22904,0,357,110075
1522214630.3,16031.2,74,1,203,991203,455,54206,114863539,22904,0,357,110076
1522214631.3,16027.2,95,2,174,991306,455,54207,114865074,22904,0,357,110076
1522214632.3,16029.4,110,2,209,991409,455,54208,114866608,22904,0,357,110076
1522214633.4,16041.1,82,4,221,991513,455,54211,114868151,22904,0,357,110076
1522214634.4,16016.9,76,1,19,991616,455,54212,114869686,22904,0,357,110076
1522214635.4,16030.7,91,3,203,991719,455,54214,114871221,22904,0,357,110076
1522214636.4,16036.9,108,3,203,991823,455,54216,114872763,22904,0,357,110076
1522214637.5,16053.2,84,2,210,991927,455,54219,114874311,22904,0,357,110076
1522214638.5,16032.9,338,3,203,992032,455,54223,114875862,22908,0,357,110077
1522214639.5,16059.6,1643,1,18,992136,455,54233,114877310,23006,0,357,110080
1522214640.6,16030.4,377,2,203,992239,455,54236,114878805,23045,0,357,110081
1522214641.6,16031.6,79,2,202,992342,455,54237,114880342,23045,0,357,110081
1522214642.6,16162.6,74,0,18,992446,455,54240,114881894,23045,0,357,110082
1522214643.7,16008.4,78,3,28,992550,455,54241,114883429,23045,0,357,110083
1522214644.7,16024.2,112,2,182,992653,455,54243,114884964,23045,0,357,110083
1522214645.7,16015.5,73,1,10,992756,455,54245,114886498,23045,0,357,110083
1522214646.7,16019.2,81,0,10,992859,455,54247,114888032,23045,0,357,110083
1522214647.8,16040.7,72,1,211,992963,455,54249,114889582,23045,0,357,110083
1522214648.8,16025.2,62,0,129,993066,455,54251,114891119,23045,0,357,110084
1522214649.8,16029.9,47,3,212,993170,455,54252,114892669,23045,0,357,110085
1522214650.9,16012.1,35,2,10,993274,455,54255,114894206,23045,0,357,110085
1522214651.9,16032.7,32,1,203,993377,455,54256,114895743,23045,0,357,110086
1522214652.9,16030.1,71,3,211,993480,455,54258,114897279,23045,0,357,110086
1522214653.9,16038.3,42,1,221,993583,455,54259,114898819,23045,0,357,110086
1522214655.0,16016.2,33,1,17,993686,455,54261,114900355,23045,0,357,110087
1522214656.0,16028.3,40,2,10,993790,455,54263,114901891,23045,0,357,110088
1522214657.0,16034.4,66,2,213,993894,455,54265,114903436,23045,0,357,110089
1522214658.1,16027.3,42,1,10,993997,455,54267,114904981,23046,0,358,110090
1522214659.1,16028.3,35,4,203,994101,455,54269,114906521,23046,0,358,110091
1522214660.1,16016.8,33,1,17,994205,455,54271,114908064,23046,0,358,110092
1522214661.2,16031.1,77,1,203,994309,455,54274,114909610,23046,0,358,110093
1522214662.2,16220.6,45,3,18,994413,455,54278,114911168,23046,0,358,110098
1522214663.2,16033.6,40,3,220,994518,455,54280,114912713,23046,0,358,110099
1522214664.3,16028.1,67,3,203,994621,455,54281,114914248,23046,0,358,110099
1522214665.3,16029.1,36,2,211,994724,455,54283,114915783,23046,0,358,110101
1522214666.3,16021.4,36,0,92,994827,455,54284,114917319,23046,0,358,110101
1522214667.3,16029.1,38,1,210,994930,455,54286,114918854,23046,0,358,110101
1522214668.4,16030.4,73,1,203,995034,455,54287,114920390,23046,0,358,110102
1522214669.4,16017.2,33,1,12,995137,455,54289,114921925,23046,0,358,110102
1522214670.4,16030.5,39,2,211,995240,455,54291,114923464,23046,0,358,110102
1522214671.4,16030.3,64,2,203,995343,455,54293,114925004,23046,0,358,110102
1522214672.5,16029.5,64,3,209,995447,455,54295,114926538,23046,0,358,110102
1522214673.5,16025.5,51,3,192,995550,455,54296,114928073,23046,0,358,110102
1522214674.5,16017.2,31,0,18,995654,455,54298,114929613,23046,0,358,110103
1522214675.6,16029.7,42,2,203,995758,455,54300,114931159,23046,0,358,110104
1522214676.6,16018.0,78,0,10,995861,455,54302,114932694,23046,0,358,110104
1522214677.6,16034.3,57,2,211,995964,455,54304,114934236,23046,0,358,110104
1522214678.6,16032.0,101,1,203,996068,455,54306,114935775,23046,0,358,110105
1522214679.7,16017.8,77,2,19,996171,455,54307,114937311,23046,0,358,110105
1522214680.7,16029.4,113,2,203,996275,455,54309,114938847,23046,0,358,110105
1522214681.7,16018.6,78,2,10,996377,455,54311,114940384,23046,0,358,110106
1522214682.7,16017.8,74,2,17,996481,455,54312,114941919,23046,0,358,110106
1522214683.8,16022.5,88,3,97,996584,455,54314,114943454,23046,0,358,110106
1522214684.8,16030.6,106,3,211,996688,455,54316,114944997,23046,0,358,110106
1522214685.8,16019.3,77,1,10,996791,455,54318,114946534,23046,0,358,110107
1522214686.9,16025.1,86,3,130,996894,455,54320,114948073,23046,0,358,110108
1522214687.9,16031.5,74,3,211,996997,455,54322,114949608,23046,0,358,110108
1522214688.9,16017.1,108,0,16,997100,455,54324,114951143,23046,0,358,110108
1522214689.9,16031.0,78,3,211,997203,455,54325,114952678,23046,0,358,110108
1522214691.0,16032.6,86,3,203,997308,455,54328,114954230,23046,0,358,110109
1522214692.0,16011.7,74,2,10,997411,455,54329,114955765,23046,0,358,110110
1522214693.0,16036.6,112,2,229,997515,455,54332,114957309,23046,0,358,110111
1522214694.1,16013.3,98,0,10,997619,455,54333,114958845,23046,0,358,110112
1522214695.1,16032.3,88,3,208,997723,455,54335,114960386,23046,0,358,110112
1522214696.1,16033.7,99,4,202,997826,455,54337,114961925,23046,0,358,110114
1522214697.1,16033.4,108,2,212,997929,455,54339,114963464,23046,0,358,110114
1522214698.2,16029.7,72,1,203,998033,455,54340,114964999,23046,0,358,110114
1522214699.2,16030.4,83,3,203,998136,455,54342,114966538,23046,0,358,110115
1522214700.2,16016.0,105,1,25,998239,455,54344,114968072,23046,0,358,110115
1522214701.2,16028.6,103,1,203,998342,455,54346,114969606,23046,0,358,110115
1522214702.3,16030.9,74,2,212,998445,455,54347,114971143,23046,0,358,110115
1522214703.3,16022.9,83,1,95,998550,455,54349,114972688,23046,0,358,110116
1522214704.3,16036.1,132,2,10,998653,455,54352,114974225,23046,0,358,110117
1522214705.4,16028.2,79,1,211,998755,455,54353,114975759,23046,0,358,110117
1522214706.4,16031.0,81,1,203,998859,455,54355,114977296,23046,0,358,110117
1522214707.4,16017.9,77,0,18,998962,455,54357,114978834,23046,0,358,110117
1522214708.4,16015.9,114,0,10,999065,455,54359,114980368,23046,0,358,110118
1522214709.5,16029.9,87,4,203,999168,455,54361,114981903,23046,0,358,110118
1522214710.5,16017.2,75,1,18,999271,455,54363,114983438,23046,0,358,110118
1522214711.5,16027.7,104,4,173,999374,455,54365,114984976,23046,0,358,110119
1522214712.5,16016.6,103,0,18,999477,455,54366,114986509,23046,0,358,110119
1522214713.6,16024.5,87,2,188,999581,455,54368,114988043,23046,0,358,110119
1522214714.6,16029.0,72,1,203,999684,455,54369,114989578,23046,0,358,110119
1522214715.6,16016.3,72,0,28,999787,455,54370,114991111,23046,0,358,110119
1522214716.6,16029.0,129,3,203,999890,455,54372,114992645,23046,0,358,110119
1522214717.7,16031.1,80,2,209,999993,455,54374,114994181,23046,0,358,110119
1522214718.7,16022.4,69,1,10,1000097,455,54375,114995719,23046,0,358,110120
1522214719.7,16016.7,78,1,10,1000200,455,54377,114997256,23046,0,358,110120
1522214720.7,16029.1,109,1,211,1000303,455,54378,114998791,23046,0,358,110120
1522214721.8,16030.1,105,2,203,1000407,455,54380,115000329,23046,0,358,110121
1522214722.8,16021.4,72,1,51,1000510,455,54382,115001862,23046,0,358,110121
1522214723.8,16030.2,79,2,221,1000614,455,54383,115003400,23046,0,358,110121
1522214724.8,16009.3,104,2,10,1000717,455,54385,115004938,23046,0,358,110122
1522214725.9,16027.8,74,2,183,1000820,455,54387,115006474,23046,0,358,110122
1522214726.9,16009.7,99,2,10,1000923,455,54389,115008009,23046,0,358,110122
1522214727.9,16029.7,74,1,210,1001026,455,54391,115009545,23046,0,358,110122
1522214728.9,16031.0,111,3,203,1001129,455,54392,115011080,23046,0,358,110123
1522214730.0,16015.4,74,0,10,1001232,455,54394,115012613,23046,0,358,110123
1522214731.0,16028.0,77,4,211,1001335,455,54395,115014147,23046,0,358,110123
1522214732.0,16015.7,79,2,10,1001439,455,54397,115015685,23046,0,358,110123
1522214733.1,16028.4,116,3,229,1001542,455,54399,115017220,23046,0,358,110124
1522214734.1,16029.7,81,4,203,1001645,455,54401,115018762,23046,0,358,110124
1522214735.1,16016.8,75,0,10,1001749,455,54403,115020299,23046,0,358,110125
1522214736.1,16031.0,77,1,203,1001852,455,54404,115021834,23046,0,358,110125
1522214737.2,16019.5,116,0,128,1001955,455,54406,115023367,23046,0,358,110125
1522214738.2,16020.3,89,2,71,1002058,455,54408,115024903,23046,0,358,110125
1522214739.2,16017.3,71,0,10,1002161,455,54409,115026437,23046,0,358,110125
1522214740.2,16029.7,109,1,203,1002264,455,54411,115027973,23046,0,358,110125
1522214741.3,16030.8,85,3,209,1002367,455,54413,115029508,23046,0,358,110125
1522214742.3,16028.5,81,1,203,1002470,455,54415,115031043,23046,0,358,110126
1522214743.3,16029.7,83,3,229,1002573,455,54417,115032583,23046,0,358,110126
1522214744.3,16016.4,106,2,10,1002676,455,54419,115034117,23046,0,358,110126
1522214745.4,16016.1,73,0,17,1002779,455,54420,115035650,23046,0,358,110126
1522214746.4,16029.8,102,1,203,1002882,455,54422,115037187,23046,0,358,110127
1522214747.4,16028.5,79,1,203,1002985,455,54423,115038722,23046,0,358,110127
1522214748.4,16029.9,105,1,212,1003088,455,54425,115040257,23046,0,358,110127
1522214749.5,16012.3,72,2,10,1003191,455,54427,115041790,23046,0,358,110127
1522214750.5,16028.7,100,4,184,1003294,455,54429,115043325,23046,0,358,110128
1522214751.5,16029.9,85,3,203,1003398,455,54430,115044860,23046,0,358,110128
1522214752.5,16030.6,111,1,203,1003501,455,54432,115046397,23046,0,358,110128
1522214753.6,16029.0,85,2,229,1003605,455,54433,115047932,23046,0,358,110128
1522214754.6,16028.8,74,1,203,1003708,455,54434,115049466,23046,0,358,110128
1522214755.6,16029.1,85,1,211,1003811,455,54436,115051002,23046,0,358,110129
1522214756.6,16030.8,116,2,203,1003914,455,54439,115052536,23046,0,358,110129
1522214757.7,16027.8,82,2,203,1004017,455,54440,115054070,23046,0,358,110129
1522214758.7,16028.3,74,3,211,1004120,455,54441,115055604,23046,0,358,110129
1522214759.7,16031.8,76,3,203,1004223,455,54443,115057143,23046,0,358,110129
1522214760.7,16030.7,106,1,212,1004326,455,54445,115058681,23046,0,358,110130
1522214761.8,16029.2,78,3,203,1004430,455,54448,115060223,23046,0,358,110130
1522214762.8,16025.6,83,0,119,1004534,455,54449,115061761,23046,0,358,110130
1522214763.8,16012.0,76,1,34,1004637,455,54451,115063296,23046,0,358,110131
1522214764.9,16023.8,113,2,123,1004741,455,54453,115064836,23046,0,358,110131
1522214765.9,16028.3,97,1,211,1004844,455,54454,115066372,23046,0,358,110132
1522214766.9,16028.8,79,3,202,1004947,455,54456,115067906,23046,0,358,110132
1522214767.9,16029.3,102,4,203,1005051,455,54458,115069453,23046,0,359,110132
1522214769.0,16034.0,109,1,210,1005154,455,54460,115070990,23046,0,359,110133
1522214770.0,16021.4,82,2,123,1005257,455,54462,115072525,23046,0,359,110134
1522214771.0,16030.5,71,1,212,1005361,455,54464,115074065,23046,0,359,110134
1522214772.1,16031.6,77,2,203,1005464,455,54465,115075602,23046,0,359,110134
1522214773.1,16018.8,129,1,105,1005568,455,54467,115077138,23046,0,359,110134
1522214774.1,16017.6,75,0,17,1005671,455,54469,115078672,23046,0,359,110135
1522214775.1,16015.5,74,0,10,1005774,455,54470,115080209,23046,0,359,110135
1522214776.2,16026.6,76,4,184,1005878,455,54472,115081745,23046,0,359,110135
1522214777.2,16019.8,94,0,10,1005981,455,54474,115083285,23046,0,359,110135
1522214778.2,16021.4,121,5,396,1006084,455,54476,115084820,23046,0,359,110136
1522214779.2,16030.7,98,3,203,1006187,455,54477,115086356,23046,0,359,110136
1522214780.3,16030.5,110,1,203,1006291,455,54479,115087895,23046,0,359,110137
1522214781.3,16030.0,97,2,181,1006394,455,54481,115089433,23046,0,359,110137
1522214782.3,16030.7,98,2,203,1006497,455,54484,115090972,23046,0,359,110137
1522214783.3,16021.9,139,5,350,1006601,455,54485,115092509,23046,0,359,110138
1522214784.4,16025.2,102,1,129,1006705,455,54487,115094050,23046,0,359,110138
1522214785.4,16018.8,75,1,10,1006808,455,54489,115095587,23046,0,359,110139
1522214786.4,16023.7,97,1,152,1006911,455,54492,115097130,23046,0,359,110140
1522214787.5,16030.2,100,1,203,1007015,455,54493,115098666,23046,0,359,110140
1522214788.5,16026.5,117,3,184,1007118,455,54494,115100200,23046,0,359,110140
1522214789.5,16029.2,74,1,203,1007222,455,54496,115101736,23046,0,359,110140
1522214790.5,16018.5,72,1,52,1007324,455,54498,115103269,23046,0,359,110141
1522214791.6,16018.3,110,2,17,1007427,455,54500,115104803,23046,0,359,110141
1522214792.6,16028.4,145,2,204,1007531,455,54501,115106338,23046,0,359,110141
1522214793.6,16030.8,109,3,230,1007634,455,54503,115107874,23046,0,359,110141
1522214794.6,16017.1,213,5,304,1007739,455,54506,115109413,23046,0,359,110141
1522214795.7,16031.2,74,1,203,1007842,455,54507,115110948,23046,0,359,110142
1522214796.7,16026.4,118,3,180,1007945,455,54509,115112487,23046,0,359,110142
1522214797.7,16029.2,74,2,202,1008048,455,54511,115114022,23046,0,359,110142
1522214798.8,16033.0,95,2,211,1008152,455,54513,115115564,23046,0,359,110142
1522214799.8,16029.8,76,2,203,1008255,455,54514,115117100,23046,0,359,110142
1522214800.8,16024.7,111,2,156,1008358,455,54515,115118634,23046,0,359,110143
1522214801.8,16030.8,100,1,203,1008461,455,54518,115120174,23046,0,359,110143
1522214802.9,16031.1,79,1,203,1008564,455,54519,115121708,23046,0,359,110144
1522214803.9,16026.6,96,4,198,1008668,455,54521,115123243,23046,0,359,110144
1522214804.9,16030.0,114,1,204,1008771,455,54523,115124779,23046,0,359,110144
1522214805.9,16030.6,75,3,209,1008874,455,54525,115126320,23046,0,359,110145
1522214807.0,16032.0,106,3,205,1008977,455,54526,115127855,23046,0,359,110145
1522214808.0,16028.9,74,1,203,1009080,455,54528,115129390,23046,0,359,110145
1522214809.0,16017.9,149,4,295,1009183,455,54530,115130926,23046,0,359,110146
