time,cpu-clock,context-switches,cpu-migrations,page-faults,user,nice,system,idle,iowait,irq,softirq,steal
1522234534.5,16028.0,497,19,3728,7668408,455,466138,138698763,65857,0,907,552917
1522234535.6,16026.3,21538,36,84677,7669135,455,466199,138699608,65857,0,907,552917
1522234536.6,16016.5,25902,2,230631,7669885,455,466272,138700407,65857,0,907,552918
1522234537.6,16027.2,55136,2,184847,7670623,455,466349,138701215,65857,0,907,552918
1522234538.7,16042.1,2614,7,311,7671240,455,466369,138702198,65880,0,907,552918
1522234539.7,16022.0,1992,3,354,7671860,455,466389,138703183,65906,0,907,552918
1522234540.7,16027.4,1863,2,109,7672475,455,466404,138704190,65906,0,907,552919
1522234541.7,16043.8,1758,2,324,7673093,455,466419,138705203,65906,0,907,552919
1522234542.8,16027.6,1871,1,205,7673710,455,466430,138706213,65906,0,907,552919
1522234543.8,16026.3,1813,6,553,7674328,455,466445,138707222,65906,0,907,552919
1522234544.8,16021.2,2870,9,6324,7674953,455,466505,138708105,65987,0,907,552920
1522234545.9,16018.7,2200,2,51,7675573,455,466521,138709020,66087,0,907,552921
1522234546.9,16031.0,1320,20,1461,7676041,455,466534,138710086,66186,0,907,552922
1522234547.9,16033.8,1152,5,203,7676451,455,466541,138711222,66273,0,907,552922
1522234549.0,16017.5,135,1,106,7676861,455,466544,138712450,66273,0,907,552922
1522234550.0,16027.1,108,2,203,7677270,455,466546,138713676,66273,0,907,552922
1522234551.0,16028.9,112,1,219,7677681,455,466548,138714906,66273,0,907,552922
1522234552.0,16019.8,104,0,181,7678091,455,466550,138716132,66274,0,907,552922
1522234553.1,16030.3,147,1,221,7678503,455,466552,138717361,66274,0,907,552922
1522234554.1,16026.5,118,3,233,7678914,455,466554,138718588,66274,0,907,552922
1522234555.1,16018.9,102,1,120,7679325,455,466555,138719817,66274,0,907,552922
1522234556.1,16027.7,98,3,226,7679736,455,466557,138721047,66274,0,907,552923
1522234557.2,16028.8,135,2,203,7680146,455,466558,138722274,66274,0,907,552923
1522234558.2,16015.9,97,0,42,7680558,455,466560,138723505,66274,0,907,552923
1522234559.2,16026.3,109,3,230,7680967,455,466562,138724732,66274,0,907,552923
1522234560.2,16017.7,129,1,79,7681379,455,466563,138725959,66274,0,907,552923
1522234561.3,16022.0,95,1,211,7681789,455,466565,138727187,66274,0,907,552923
1522234562.3,16021.3,125,1,77,7682201,455,466567,138728418,66274,0,907,552923
1522234563.3,16028.0,133,5,221,7682613,455,466569,138729645,66274,0,907,552923
1522234564.3,16031.7,133,2,204,7683023,455,466570,138730872,66274,0,907,552924
1522234565.4,16016.2,104,2,10,7683433,455,466572,138732098,66274,0,907,552924
1522234566.4,16028.4,115,4,253,7683844,455,466574,138733325,66274,0,907,552924
1522234567.4,16025.8,118,4,202,7684256,455,466576,138734555,66274,0,907,552924
1522234568.5,16028.4,140,1,204,7684666,455,466577,138735783,66274,0,907,552924
1522234569.5,16029.0,92,1,230,7685077,455,466579,138737015,66274,0,907,552924
1522234570.5,16031.3,107,2,202,7685487,455,466581,138738243,66274,0,907,552924
1522234571.5,16017.6,93,1,109,7685898,455,466583,138739473,66274,0,907,552924
1522234572.6,16021.9,147,0,88,7686308,455,466585,138740700,66274,0,907,552924
1522234573.6,16027.6,118,3,221,7686718,455,466587,138741927,66274,0,907,552924
1522234574.6,16029.7,99,2,250,7687128,455,466589,138743155,66274,0,907,552924
1522234575.6,16019.0,93,1,129,7687538,455,466591,138744381,66274,0,907,552924
1522234576.7,16018.0,136,1,142,7687948,455,466593,138745609,66274,0,907,552924
1522234577.7,16020.0,95,3,129,7688358,455,466595,138746837,66274,0,907,552924
1522234578.7,16029.5,118,1,203,7688769,455,466597,138748065,66274,0,907,552924
1522234579.7,16027.9,90,1,233,7689180,455,466599,138749293,66274,0,908,552925
1522234580.8,16029.7,140,1,203,7689590,455,466601,138750520,66274,0,908,552925
1522234581.8,16028.5,94,1,226,7690000,455,466602,138751748,66274,0,908,552925
1522234582.8,16020.8,103,0,171,7690411,455,466604,138752976,66274,0,908,552925
1522234583.8,16029.1,120,3,227,7690821,455,466606,138754204,66274,0,908,552925
1522234584.9,16029.3,133,1,219,7691232,455,466608,138755433,66274,0,908,552925
1522234585.9,16028.7,100,1,203,7691642,455,466610,138756662,66274,0,908,552925
1522234586.9,16018.1,95,0,104,7692052,455,466611,138757888,66274,0,908,552925
1522234587.9,16027.7,120,1,203,7692462,455,466613,138759117,66274,0,908,552925
1522234589.0,16017.1,130,1,94,7692873,455,466615,138760344,66274,0,908,552925
1522234590.0,16020.0,96,1,132,7693282,455,466617,138761571,66274,0,908,552925
1522234591.0,16029.5,96,2,203,7693693,455,466618,138762801,66274,0,908,552925
1522234592.1,16029.8,96,1,230,7694104,455,466620,138764029,66274,0,908,552925
1522234593.1,16031.1,160,1,221,7694515,455,466622,138765256,66274,0,908,552925
1522234594.1,16030.0,92,1,233,7694925,455,466624,138766487,66274,0,908,552925
1522234595.1,16017.5,114,1,10,7695335,455,466626,138767714,66274,0,908,552925
1522234596.2,16027.3,112,1,203,7695745,455,466628,138768941,66274,0,908,552925
1522234597.2,16029.5,117,1,234,7696155,455,466630,138770170,66274,0,908,552926
1522234598.2,16029.6,96,1,203,7696569,455,466632,138771406,66274,0,908,552926
1522234599.2,16019.6,102,0,81,7696980,455,466634,138772634,66274,0,908,552926
1522234600.3,16028.1,124,2,203,7697391,455,466636,138773865,66274,0,908,552926
1522234601.3,16028.1,107,1,203,7697803,455,466638,138775097,66274,0,908,552926
1522234602.3,16023.3,97,2,205,7698213,455,466640,138776325,66274,0,908,552926
1522234603.4,16029.5,112,2,221,7698624,455,466642,138777553,66274,0,908,552926
1522234604.4,16022.8,136,1,197,7699034,455,466644,138778781,66274,0,908,552926
1522234605.4,16028.2,99,3,203,7699443,455,466646,138780008,66274,0,908,552926
1522234606.4,16024.4,123,2,175,7699853,455,466648,138781235,66274,0,908,552926
1522234607.5,16026.3,92,1,238,7700263,455,466650,138782461,66274,0,908,552926
1522234608.5,16022.4,136,2,174,7700674,455,466652,138783691,66274,0,908,552926
1522234609.5,16015.9,96,2,121,7701083,455,466654,138784916,66274,0,908,552927
1522234610.5,16020.6,101,0,122,7701494,455,466656,138786144,66274,0,908,552927
1522234611.6,16027.1,110,1,203,7701903,455,466658,138787372,66274,0,909,552927
1522234612.6,16028.1,118641,3,210,7702256,455,466690,138788626,66274,0,909,552927
1522234613.6,16015.6,1859,1,95,7702622,455,466735,138789853,66274,0,909,552927
1522234614.6,16021.1,14126,1,170,7702952,455,466797,138791100,66274,0,909,552927
1522234615.7,16021.5,31679,1,181,7703241,455,466885,138792357,66274,0,909,552927
1522234616.7,16025.2,30330,1,204,7703528,455,466972,138793619,66274,0,909,552927
1522234617.7,16015.7,38674,1,40,7703821,455,467057,138794871,66274,0,909,552927
1522234618.7,16023.3,32233,3,182,7704104,455,467145,138796140,66274,0,909,552927
1522234619.8,16032.0,29639,2,202,7704389,455,467229,138797407,66274,0,909,552927
1522234620.8,16020.8,30499,0,126,7704675,455,467316,138798669,66274,0,909,552927
1522234621.8,16027.6,17047,1235,222459,7704824,455,467403,138800067,66274,0,909,552927
1522234622.8,16019.0,1187,148,23289,7705020,455,467511,138801400,66274,0,909,552927
1522234623.9,16030.4,44340,2439,34346,7705423,455,467609,138802462,66323,0,909,552930
1522234624.9,16024.6,88697,3125,63359,7705927,455,467726,138803427,66323,0,909,552935
1522234625.9,16028.0,105440,2225,55802,7706409,455,467843,138804409,66323,0,909,552939
1522234626.9,16014.8,63535,1138,24290,7706947,455,467890,138805426,66323,0,909,552940
1522234628.0,16016.5,63795,1315,24218,7707480,455,467936,138806432,66323,0,909,552943
1522234629.0,16026.7,62571,1350,23840,7708013,455,467985,138807414,66348,0,909,552947
1522234630.0,16025.3,56398,1707,21685,7708548,455,468034,138808349,66422,0,909,552951
1522234631.1,16019.2,61252,1113,23905,7709112,455,468080,138809348,66422,0,909,552954
1522234632.1,16028.7,64553,789,25195,7709683,455,468126,138810334,66422,0,909,552955
1522234633.1,16027.6,20272,200,8494,7710006,455,468201,138811559,66422,0,909,552956
1522234634.1,16031.0,214,2,205,7710224,455,468291,138812888,66422,0,909,552956
1522234635.2,16030.2,185,21,1488,7710437,455,468295,138814312,66422,0,909,552956
1522234636.2,16027.8,124,1,203,7710643,455,468297,138815746,66422,0,909,552956
1522234637.2,16027.0,117,3,181,7710849,455,468299,138817179,66422,0,909,552956
1522234638.2,16031.2,110,4,203,7711054,455,468301,138818613,66422,0,909,552956
1522234639.3,16027.2,106,2,174,7711260,455,468303,138820047,66422,0,910,552956
1522234640.3,16027.6,154,2,190,7711467,455,468305,138821483,66422,0,910,552956
1522234641.3,16023.9,114,1,174,7711672,455,468307,138822915,66422,0,910,552956
1522234642.3,16020.2,100,1,19,7711878,455,468310,138824352,66422,0,910,552956
1522234643.4,16034.7,115,2,221,7712084,455,468311,138825785,66422,0,910,552956
1522234644.4,16029.2,133,2,203,7712290,455,468313,138827219,66422,0,910,552956
1522234645.4,16031.2,116,1,219,7712495,455,468315,138828654,66422,0,910,552956
1522234646.5,16032.7,108,2,203,7712702,455,468317,138830088,66422,0,910,552956
1522234647.5,16027.0,107,4,219,7712907,455,468319,138831522,66422,0,910,552956
1522234648.5,16017.5,130,2,64,7713113,455,468321,138832957,66422,0,910,552956
1522234649.5,16033.5,108,1,203,7713318,455,468323,138834391,66422,0,910,552956
1522234650.6,16029.0,111,1,220,7713523,455,468325,138835826,66422,0,910,552956
1522234651.6,16031.2,116,2,203,7713729,455,468327,138837259,66422,0,910,552956
1522234652.6,16030.6,176,3,217,7713934,455,468329,138838692,66422,0,910,552956
1522234653.6,16032.8,117,2,221,7714140,455,468331,138840127,66422,0,910,552956
1522234654.7,16032.0,111,3,202,7714346,455,468332,138841561,66422,0,910,552956
1522234655.7,16030.5,1231,4,222,7714551,455,468339,138842932,66480,0,910,552956
1522234656.7,16034.9,1183,4,203,7714757,455,468345,138844264,66579,0,910,552956
1522234657.8,16016.6,383,0,52,7714962,455,468348,138845598,66681,0,910,552956
1522234658.8,16030.2,306,1,203,7715168,455,468351,138846993,66720,0,910,552956
1522234659.8,16030.1,110,2,211,7715374,455,468353,138848428,66720,0,910,552956
1522234660.8,16033.2,139,3,211,7715580,455,468355,138849862,66720,0,910,552956
1522234661.9,16031.8,113,1,203,7715787,455,468357,138851301,66720,0,910,552956
1522234662.9,16027.3,105,2,191,7715992,455,468359,138852737,66720,0,910,552956
1522234663.9,16031.5,119,1,221,7716198,455,468360,138854171,66720,0,910,552957
1522234664.9,16027.3,137,1,211,7716404,455,468362,138855608,66720,0,911,552957
1522234666.0,16031.0,110,1,210,7716609,455,468365,138857042,66720,0,911,552957
1522234667.0,16028.9,105,1,203,7716815,455,468366,138858476,66720,0,911,552957
1522234668.0,16027.8,111,1,219,7717020,455,468368,138859910,66720,0,911,552957
1522234669.1,16024.5,142,3,174,7717226,455,468370,138861343,66720,0,911,552957
1522234670.1,16030.6,109,1,208,7717432,455,468372,138862783,66720,0,911,552957
1522234671.1,16019.2,107,1,74,7717637,455,468374,138864216,66720,0,911,552957
1522234672.1,16029.9,108,1,211,7717843,455,468377,138865653,66720,0,911,552957
1522234673.2,16015.7,148,1,37,7718049,455,468378,138867085,66720,0,911,552957
1522234674.2,16028.6,109,1,203,7718254,455,468380,138868518,66720,0,911,552957
1522234675.2,16020.6,107,1,41,7718459,455,468382,138869950,66720,0,911,552957
1522234676.2,16022.2,151,1,77,7718665,455,468384,138871383,66720,0,911,552957
1522234677.3,16029.1,113,2,212,7718870,455,468386,138872817,66720,0,911,552957
1522234678.3,16029.3,116,1,213,7719076,455,468387,138874250,66720,0,911,552957
1522234679.3,16027.2,107,1,174,7719281,455,468389,138875681,66720,0,911,552957
1522234680.3,16025.7,142,2,210,7719486,455,468391,138877114,66720,0,911,552957
1522234681.4,16017.9,95,0,29,7719691,455,468393,138878545,66720,0,911,552957
1522234682.4,16031.6,98,4,182,7719897,455,468395,138879979,66720,0,911,552957
1522234683.4,16019.9,122,0,70,7720102,455,468397,138881412,66720,0,911,552957
1522234684.4,16027.2,124,1,203,7720308,455,468399,138882846,66720,0,911,552957
1522234685.5,16029.9,95,2,211,7720513,455,468401,138884280,66720,0,911,552957
1522234686.5,16028.7,107,1,211,7720719,455,468403,138885714,66720,0,911,552957
1522234687.5,16019.4,95,2,50,7720924,455,468405,138887148,66720,0,911,552957
1522234688.6,16033.4,135,3,210,7721130,455,468406,138888582,66720,0,911,552957
1522234689.6,16032.6,94,1,203,7721335,455,468408,138890017,66720,0,911,552957
1522234690.6,16028.7,104,2,216,7721541,455,468410,138891450,66720,0,911,552957
1522234691.6,16030.8,96,2,203,7721746,455,468412,138892884,66720,0,911,552957
1522234692.7,16031.1,129,1,209,7721951,455,468414,138894319,66720,0,911,552957
1522234693.7,16017.4,105,0,70,7722156,455,468416,138895751,66720,0,911,552957
1522234694.7,16029.6,100,1,203,7722362,455,468418,138897185,66720,0,911,552957
1522234695.7,16028.3,94,3,209,7722568,455,468420,138898622,66720,0,911,552957
1522234696.8,16018.5,132,0,44,7722774,455,468422,138900055,66720,0,911,552957
1522234697.8,16028.9,99,2,210,7722980,455,468425,138901492,66720,0,911,552957
1522234698.8,16023.9,102,4,180,7723187,455,468426,138902926,66720,0,911,552957
1522234699.8,16028.7,94,1,212,7723393,455,468428,138904359,66720,0,911,552957
1522234700.9,16021.3,126,1,155,7723598,455,468430,138905792,66720,0,911,552957
1522234701.9,16017.9,91,0,10,7723803,455,468432,138907224,66720,0,911,552957
1522234702.9,16027.9,101,1,211,7724009,455,468434,138908656,66720,0,911,552957
1522234704.0,16031.1,103,3,227,7724214,455,468436,138910090,66720,0,911,552957
1522234705.0,16029.3,129,1,211,7724419,455,468438,138911523,66720,0,911,552957
1522234706.0,16018.3,95,1,83,7724626,455,468440,138912959,66720,0,911,552957
1522234707.0,16027.3,111,2,203,7724831,455,468441,138914393,66720,0,911,552957
1522234708.1,16030.9,94,1,211,7725037,455,468443,138915828,66720,0,911,552957
1522234709.1,16028.0,136,3,209,7725242,455,468445,138917261,66720,0,911,552957
1522234710.1,16019.8,96,1,51,7725448,455,468447,138918692,66720,0,911,552957
1522234711.1,16027.6,96,1,209,7725654,455,468449,138920126,66720,0,911,552957
1522234712.2,16030.0,100,1,203,7725859,455,468451,138921559,66720,0,911,552957
1522234713.2,16028.5,134,4,228,7726066,455,468453,138922995,66720,0,911,552957
1522234714.2,16028.6,95,1,209,7726272,455,468454,138924429,66720,0,911,552958
1522234715.2,16030.1,95,2,209,7726477,455,468457,138925866,66720,0,911,552958
1522234716.3,16016.2,128,0,29,7726683,455,468458,138927299,66721,0,911,552958
1522234717.3,16031.7,108,4,174,7726889,455,468460,138928733,66721,0,911,552958
1522234718.3,16031.8,94,1,228,7727095,455,468462,138930167,66721,0,911,552958
1522234719.3,16016.3,96,0,19,7727300,455,468463,138931598,66721,0,911,552958
1522234720.4,16032.7,126,2,210,7727506,455,468465,138933032,66721,0,911,552958
1522234721.4,16018.5,97,0,17,7727710,455,468468,138934465,66721,0,911,552958
1522234722.4,16031.3,97,1,203,7727916,455,468470,138935900,66721,0,911,552958
1522234723.5,16020.7,104,1,156,7728121,455,468472,138937333,66721,0,911,552958
1522234724.5,16028.7,128,1,211,7728326,455,468473,138938766,66721,0,911,552958
1522234725.5,16020.2,91,1,138,7728532,455,468474,138940200,66721,0,911,552958
1522234726.5,16028.7,114,3,211,7728737,455,468476,138941635,66721,0,911,552958
1522234727.6,16023.0,103,4,174,7728943,455,468478,138943068,66721,0,911,552958
1522234728.6,16028.8,127,3,211,7729148,455,468479,138944501,66721,0,911,552958
1522234729.6,16022.5,100,0,142,7729354,455,468481,138945936,66721,0,911,552958
1522234730.6,16017.7,91,0,36,7729559,455,468484,138947369,66721,0,911,552958
1522234731.7,16030.8,99,1,211,7729764,455,468486,138948802,66721,0,911,552958
1522234732.7,16028.2,127,1,203,7729970,455,468488,138950239,66721,0,911,552958
1522234733.7,16028.0,120,2,221,7730176,455,468490,138951671,66721,0,911,552958
1522234734.7,16028.4,94,1,212,7730382,455,468492,138953105,66721,0,911,552958
1522234735.8,16027.4,109,2,211,7730588,455,468494,138954539,66721,0,911,552958
1522234736.8,16021.9,132,2,182,7730794,455,468495,138955972,66721,0,911,552958
1522234737.8,16021.7,103,1,170,7731001,455,468497,138957409,66721,0,911,552958
1522234738.9,16027.5,95,1,209,7731207,455,468499,138958842,66721,0,911,552958
1522234739.9,16026.2,94,2,180,7731414,455,468501,138960279,66721,0,911,552958
1522234740.9,16021.3,127,1,95,7731620,455,468503,138961712,66721,0,911,552958
1522234741.9,16034.2,99,1,212,7731826,455,468505,138963150,66721,0,911,552958
1522234743.0,16028.5,116,1,203,7732032,455,468507,138964584,66721,0,911,552958
1522234744.0,16029.4,100,2,228,7732238,455,468509,138966016,66721,0,911,552958
1522234745.0,16028.4,128,1,210,7732444,455,468511,138967449,66721,0,911,552958
1522234746.0,16019.5,94,0,130,7732650,455,468513,138968882,66721,0,911,552958
1522234747.1,16017.5,91,0,86,7732856,455,468514,138970315,66721,0,911,552958
1522234748.1,16023.4,108,0,181,7733062,455,468516,138971748,66721,0,911,552958
1522234749.1,16027.8,134,3,203,7733268,455,468518,138973180,66721,0,911,552958
1522234750.1,16035.0,108,2,210,7733474,455,468520,138974615,66721,0,911,552958
1522234751.2,16025.2,96,0,137,7733680,455,468522,138976048,66721,0,911,552958
1522234752.2,16018.6,119,0,78,7733886,455,468524,138977480,66721,0,911,552958
1522234753.2,16030.2,101,2,229,7734092,455,468525,138978914,66721,0,911,552958
1522234754.2,16029.4,94,2,211,7734298,455,468527,138980347,66721,0,911,552958
1522234755.3,16019.7,84,0,123,7734504,455,468529,138981780,66721,0,911,552958
1522234756.3,16031.6,132,2,212,7734710,455,468530,138983213,66721,0,911,552958
1522234757.3,16028.3,97,1,211,7734916,455,468532,138984645,66721,0,911,552958
1522234758.4,16028.3,107,2,184,7735121,455,468535,138986079,66721,0,911,552958
1522234759.4,16028.2,99,1,211,7735327,455,468537,138987512,66721,0,911,552958
1522234760.4,16030.7,136,3,203,7735533,455,468539,138988946,66721,0,911,552958
1522234761.4,16029.2,100,2,209,7735739,455,468541,138990383,66721,0,911,552958
1522234762.5,16017.6,97,1,75,7735944,455,468543,138991817,66721,0,911,552958
1522234763.5,16023.2,108,1,170,7736150,455,468544,138993250,66721,0,911,552958
1522234764.5,16028.8,131,1,211,7736355,455,468546,138994685,66721,0,911,552958
1522234765.5,16016.6,107,0,10,7736561,455,468548,138996118,66721,0,911,552958
1522234766.6,16020.3,100,0,81,7736766,455,468550,138997551,66721,0,911,552958
1522234767.6,16028.2,92,1,210,7736972,455,468551,138998984,66721,0,911,552959
1522234768.6,16016.9,140,2,51,7737177,455,468554,139000416,66721,0,911,552959
1522234769.6,16031.0,98,1,211,7737382,455,468556,139001850,66721,0,911,552959
1522234770.7,16028.4,101,4,203,7737588,455,468557,139003282,66721,0,911,552959
1522234771.7,16031.0,96,1,210,7737793,455,468560,139004715,66721,0,911,552959
1522234772.7,16021.0,146,1,145,7737999,455,468561,139006147,66721,0,911,552959
1522234773.7,16024.9,105,2,200,7738206,455,468564,139007587,66721,0,911,552959
1522234774.8,16030.6,96,2,211,7738411,455,468565,139009022,66721,0,911,552959
1522234775.8,16017.5,95,2,10,7738617,455,468567,139010453,66721,0,911,552959
1522234776.8,16026.0,139,4,182,7738823,455,468569,139011886,66721,0,911,552959
1522234777.9,16029.6,97,2,211,7739028,455,468571,139013319,66721,0,911,552959
1522234778.9,16029.9,100,2,210,7739234,455,468572,139014752,66721,0,911,552959
1522234779.9,16029.3,99,1,211,7739440,455,468574,139016184,66721,0,911,552959
1522234780.9,16028.1,130,1,202,7739645,455,468576,139017617,66721,0,911,552959
1522234782.0,16016.3,90,0,73,7739851,455,468578,139019050,66721,0,911,552959
1522234783.0,16026.4,99,2,182,7740057,455,468580,139020484,66721,0,911,552959
1522234784.0,16027.7,104,3,221,7740254,455,468589,139021916,66721,0,911,552959
1522234785.0,16030.1,1246,273,46091,7740398,455,468618,139023385,66721,0,912,552959
1522234786.1,16045.6,4876,1049,195993,7740556,455,468728,139024755,66721,0,912,552959
1522234787.1,16025.8,13733,345,16786,7740833,455,468814,139026030,66721,0,912,552960
1522234788.1,16026.6,68842,1849,40042,7741379,455,468894,139027000,66721,0,912,552963
1522234789.1,16024.9,87743,1545,38815,7741888,455,468976,139027929,66790,0,912,552968
1522234790.2,16024.6,78810,81,28125,7742451,455,469030,139028892,66802,0,912,552970
1522234791.2,16024.4,72007,72,26936,7743032,455,469077,139029851,66802,0,912,552973
1522234792.2,16031.7,57377,52,23479,7743581,455,469116,139030870,66802,0,912,552973
1522234793.3,16024.5,64853,17,25890,7744168,455,469160,139031848,66802,0,912,552975
1522234794.3,16031.4,67638,22,26934,7744766,455,469203,139032818,66802,0,912,552977
1522234795.3,16026.6,61745,44,24049,7745314,455,469248,139033758,66853,0,912,552984
1522234796.3,16019.9,2088,3,1669,7745560,455,469335,139035059,66861,0,912,552985
1522234797.4,16017.8,212,19,1317,7745786,455,469406,139036401,66861,0,912,552985
1522234798.4,16018.2,93,1,24,7745991,455,469408,139037833,66861,0,912,552985
1522234799.4,16030.2,103,1,203,7746197,455,469410,139039269,66861,0,912,552985
1522234800.4,16032.4,131,3,203,7746402,455,469412,139040703,66861,0,912,552985
1522234801.5,16029.3,94,2,218,7746607,455,469414,139042135,66861,0,912,552985
1522234802.5,16029.7,100,2,203,7746813,455,469416,139043569,66861,0,912,552985
1522234803.5,16023.8,133,1,208,7747018,455,469418,139045002,66861,0,912,552985
1522234804.5,16027.2,135,2,174,7747224,455,469420,139046434,66861,0,912,552985
1522234805.6,16020.0,96,1,114,7747430,455,469422,139047869,66861,0,912,552985
1522234806.6,16026.1,108,0,178,7747635,455,469424,139049303,66861,0,912,552985
1522234807.6,16018.1,120,0,10,7747840,455,469426,139050736,66861,0,912,552985
1522234808.7,16031.8,134,1,219,7748046,455,469428,139052170,66861,0,912,552985
1522234809.7,16035.3,98,1,203,7748251,455,469430,139053605,66861,0,912,552985
1522234810.7,16031.4,102,1,203,7748457,455,469431,139055040,66861,0,912,552985
1522234811.7,16033.3,103,1,219,7748664,455,469433,139056474,66861,0,912,552985
1522234812.8,16020.3,125,1,122,7748869,455,469435,139057907,66861,0,912,552985
1522234813.8,16027.7,108,4,241,7749075,455,469437,139059341,66861,0,913,552985
1522234814.8,16019.2,96,0,42,7749281,455,469439,139060775,66861,0,913,552986
1522234815.8,16023.6,96,1,180,7749487,455,469441,139062209,66861,0,913,552986
1522234816.9,16028.6,128,1,210,7749694,455,469442,139063643,66861,0,913,552986
1522234817.9,16028.2,95,1,203,7749900,455,469444,139065078,66861,0,913,552986
1522234818.9,16024.9,98,3,192,7750106,455,469446,139066513,66861,0,913,552986
1522234819.9,16019.9,101,1,129,7750312,455,469447,139067947,66861,0,913,552986
1522234821.0,16026.0,489,3,188,7750518,455,469451,139069363,66878,0,913,552986
1522234822.0,16029.5,1121,4,203,7750724,455,469457,139070694,66978,0,913,552986
1522234823.0,16029.1,1147,3,221,7750931,455,469463,139072026,67075,0,913,552986
1522234824.1,16035.2,106,1,218,7751136,455,469467,139073447,67088,0,913,552986
1522234825.1,16030.5,129,1,203,7751343,455,469468,139074883,67088,0,913,552986
1522234826.1,16030.4,96,1,220,7751549,455,469470,139076318,67088,0,913,552986
1522234827.1,16018.2,96,2,10,7751754,455,469472,139077751,67088,0,913,552986
1522234828.2,16034.2,92,1,203,7751961,455,469474,139079186,67088,0,913,552987
1522234829.2,16035.3,119,1,211,7752167,455,469475,139080622,67088,0,913,552987
1522234830.2,16016.6,104,3,65,7752373,455,469477,139082055,67088,0,913,552987
1522234831.2,16029.0,94,3,219,7752579,455,469479,139083490,67088,0,913,552987
1522234832.3,16029.9,127,2,202,7752784,455,469480,139084923,67088,0,913,552987
1522234833.3,16031.5,120,2,227,7752991,455,469483,139086358,67088,0,913,552987
1522234834.3,16030.0,103,2,209,7753196,455,469485,139087791,67088,0,913,552987
1522234835.4,16022.3,99,3,173,7753401,455,469487,139089224,67088,0,913,552987
1522234836.4,16032.8,128,1,220,7753607,455,469489,139090660,67088,0,913,552987
1522234837.4,16017.4,98,1,10,7753812,455,469490,139092093,67088,0,913,552987
1522234838.4,16019.3,93,0,25,7754018,455,469492,139093529,67088,0,913,552987
1522234839.5,16031.4,98,1,203,7754223,455,469494,139094961,67088,0,913,552987
1522234840.5,16028.7,140,3,203,7754429,455,469496,139096395,67088,0,913,552987
1522234841.5,16030.2,98,3,222,7754634,455,469498,139097829,67088,0,913,552987
1522234842.5,16029.6,96,1,203,7754840,455,469500,139099262,67088,0,913,552987
1522234843.6,16031.5,104,2,235,7755046,455,469502,139100700,67088,0,913,552987
1522234844.6,16032.5,129,1,203,7755251,455,469504,139102133,67088,0,913,552987
1522234845.6,16028.0,98,1,203,7755456,455,469506,139103566,67088,0,913,552987
1522234846.6,16031.9,112,4,219,7755661,455,469507,139105000,67088,0,913,552987
1522234847.7,16030.1,96,3,203,7755868,455,469509,139106435,67088,0,913,552987
1522234848.7,16032.1,130,1,219,7756074,455,469511,139107872,67088,0,913,552987
1522234849.7,16027.8,99,2,202,7756280,455,469513,139109308,67088,0,913,552987
1522234850.8,16028.7,105,1,210,7756485,455,469515,139110742,67088,0,913,552988
1522234851.8,16018.4,91,0,62,7756691,455,469517,139112176,67088,0,913,552988
1522234852.8,16026.4,128,1,203,7756896,455,469519,139113609,67088,0,913,552988
1522234853.8,16031.9,113,2,237,7757102,455,469521,139115047,67088,0,913,552988
1522234854.9,16032.7,96,1,203,7757307,455,469522,139116481,67088,0,913,552988
1522234855.9,16020.1,97,0,54,7757512,455,469525,139117914,67088,0,913,552988
1522234856.9,16018.3,127,1,44,7757717,455,469527,139119347,67088,0,913,552988
1522234857.9,16033.9,92,1,211,7757923,455,469529,139120781,67088,0,913,552988
1522234859.0,16030.8,99,1,213,7758129,455,469530,139122218,67088,0,913,552988
1522234860.0,16020.4,96,0,97,7758335,455,469532,139123652,67088,0,913,552988
1522234861.0,16029.1,129,1,210,7758540,455,469534,139125086,67088,0,913,552988
1522234862.1,16031.0,590,45,5654,7758747,455,469539,139126514,67088,0,913,552988
1522234863.1,16023.7,119,0,114,7758953,455,469541,139127951,67088,0,913,552988
1522234864.1,16032.0,96,2,211,7759158,455,469543,139129385,67088,0,913,552988
1522234865.1,16030.2,124,1,203,7759364,455,469545,139130822,67088,0,913,552988
1522234866.2,16034.6,100,1,211,7759570,455,469547,139132256,67088,0,913,552988
1522234867.2,16034.7,98,3,211,7759776,455,469549,139133695,67088,0,913,552988
1522234868.2,16029.0,134,3,212,7759981,455,469551,139135129,67088,0,914,552988
1522234869.2,16017.7,102,0,18,7760187,455,469553,139136561,67088,0,914,552988
1522234870.3,16032.0,107,2,203,7760393,455,469555,139137999,67088,0,914,552988
1522234871.3,16018.9,96,1,52,7760598,455,469557,139139432,67088,0,914,552988
1522234872.3,16032.9,128,2,210,7760804,455,469559,139140867,67088,0,914,552988
1522234873.4,16033.7,114,1,230,7761009,455,469562,139142302,67088,0,914,552988
1522234874.4,16023.6,102,2,181,7761214,455,469563,139143734,67088,0,914,552988
1522234875.4,16029.2,96,2,202,7761420,455,469565,139145168,67088,0,914,552988
1522234876.4,16032.2,135,1,210,7761625,455,469567,139146602,67088,0,914,552988
1522234877.5,16019.9,106,0,30,7761830,455,469570,139148034,67088,0,914,552988
1522234878.5,16029.3,99,1,209,7762035,455,469571,139149467,67088,0,914,552988
1522234879.5,16018.0,95,0,44,7762240,455,469573,139150898,67088,0,914,552988
